"Cohort","Replication","KNN","LR","MLP"
"TCGA-STAD","13","0.491525423728814","0.5","0.730508474576271"
"TCGA-STAD","14","0.55","0.5","0.632203389830508"
"TCGA-STAD","15","0.5","0.713559322033898","0.623728813559322"
"TCGA-STAD","16","0.549152542372881","0.661016949152542","0.572881355932203"
"TCGA-STAD","17","0.466101694915254","0.784745762711865","0.579661016949153"
"TCGA-STAD","18","0.5","0.596610169491526","0.689830508474576"
"TCGA-STAD","19","0.5","0.667796610169492","0.515254237288136"
"TCGA-STAD","20","0.483050847457627","0.5","0.472881355932203"
"TCGA-STAD","21","0.55","0.720338983050848","0.559322033898305"
"TCGA-STAD","22","0.55","0.649152542372881","0.510169491525424"
"TCGA-STAD","23","0.5","0.745762711864407","0.623728813559322"
"TCGA-STAD","24","0.483050847457627","0.5","0.642372881355932"
"TCGA-STAD","25","0.491525423728814","0.620338983050847","0.474576271186441"
"TCGA-STAD","26","0.491525423728814","0.838983050847458","0.633898305084746"
"TCGA-STAD","27","0.55","0.566101694915254","0.513559322033898"
"TCGA-STAD","28","0.524576271186441","0.671186440677966","0.450847457627119"
"TCGA-STAD","29","0.5","0.664406779661017","0.48135593220339"
"TCGA-STAD","30","0.483050847457627","0.701694915254237","0.669491525423729"
"TCGA-STAD","31","0.55","0.76271186440678","0.527118644067797"
"TCGA-STAD","32","0.5","0.674576271186441","0.666101694915254"
"TCGA-STAD","33","0.5","0.5","0.679661016949153"
"TCGA-STAD","34","0.5","0.5","0.586440677966102"
"TCGA-STAD","35","0.5","0.745762711864407","0.68135593220339"
"TCGA-STAD","36","0.533050847457627","0.632203389830508","0.74406779661017"
"TCGA-STAD","37","0.5","0.794915254237288","0.48135593220339"
"TCGA-STAD","38","0.524576271186441","0.713559322033898","0.454237288135593"
"TCGA-STAD","39","0.533050847457627","0.706779661016949","0.730508474576271"
"TCGA-STAD","40","0.474576271186441","0.703389830508475","0.623728813559322"
"TCGA-STAD","41","0.633050847457627","0.691525423728814","0.528813559322034"
"TCGA-STAD","42","0.474576271186441","0.645762711864407","0.53728813559322"
"TCGA-STAD","43","0.533050847457627","0.544067796610169","0.552542372881356"
"TCGA-STAD","44","0.5","0.53728813559322","0.696610169491526"
"TCGA-STAD","45","0.5","0.683050847457627","0.723728813559322"
"TCGA-STAD","46","0.516101694915254","0.56271186440678","0.676271186440678"
"TCGA-STAD","47","0.507627118644068","0.627118644067797","0.676271186440678"
"TCGA-STAD","48","0.483050847457627","0.820338983050848","0.737288135593221"
"TCGA-STAD","49","0.5","0.552542372881356","0.654237288135593"
"TCGA-STAD","50","0.5","0.647457627118644","0.767796610169492"
"TCGA-STAD","51","0.5","0.488135593220339","0.722033898305085"
"TCGA-STAD","52","0.5","0.5","0.505084745762712"
"TCGA-STAD","53","0.5","0.711864406779661","0.688135593220339"
"TCGA-STAD","54","0.5","0.703389830508475","0.752542372881356"
"TCGA-STAD","55","0.483050847457627","0.828813559322034","0.586440677966102"
"TCGA-STAD","56","0.5","0.694915254237289","0.520338983050848"
"TCGA-STAD","57","0.5","0.752542372881356","0.550847457627119"
"TCGA-STAD","58","0.5","0.583050847457627","0.659322033898305"
"TCGA-STAD","59","0.5","0.5","0.740677966101695"
"TCGA-STAD","60","0.5","0.630508474576271","0.46271186440678"
"TCGA-STAD","61","0.541525423728814","0.569491525423729","0.657627118644068"
"TCGA-STAD","62","0.55","0.579661016949153","0.616949152542373"
"TCGA-STAD","63","0.5","0.540677966101695","0.545762711864407"
"TCGA-STAD","64","0.5","0.61864406779661","0.723728813559322"
"TCGA-STAD","65","0.5","0.833898305084746","0.649152542372881"
"TCGA-STAD","66","0.55","0.693220338983051","0.513559322033898"
"TCGA-STAD","67","0.5","0.642372881355932","0.654237288135593"
"TCGA-STAD","68","0.533050847457627","0.703389830508475","0.793220338983051"
"TCGA-STAD","69","0.55","0.754237288135594","0.48135593220339"
"TCGA-STAD","70","0.483050847457627","0.501694915254237","0.577966101694915"
"TCGA-STAD","71","0.5","0.5","0.376271186440678"
"TCGA-STAD","72","0.5","0.669491525423729","0.63728813559322"
"TCGA-STAD","73","0.474576271186441","0.65593220338983","0.596610169491525"
"TCGA-STAD","74","0.5","0.5","0.633898305084746"
"TCGA-STAD","75","0.5","0.5","0.540677966101695"
"TCGA-STAD","76","0.5","0.776271186440678","0.615254237288136"
"TCGA-STAD","77","0.55","0.669491525423729","0.66271186440678"
"TCGA-STAD","78","0.5","0.638983050847458","0.694915254237288"
"TCGA-STAD","79","0.466101694915254","0.705084745762712","0.425423728813559"
"TCGA-STAD","80","0.5","0.630508474576271","0.452542372881356"
"TCGA-STAD","81","0.483050847457627","0.779661016949153","0.837288135593221"
"TCGA-STAD","82","0.5","0.5","0.66271186440678"
"TCGA-STAD","83","0.5","0.5","0.376271186440678"
"TCGA-STAD","84","0.55","0.616949152542373","0.694915254237288"
"TCGA-STAD","85","0.599152542372881","0.5","0.63728813559322"
"TCGA-STAD","86","0.457627118644068","0.674576271186441","0.425423728813559"
"TCGA-STAD","87","0.5","0.5","0.596610169491525"
"TCGA-STAD","88","0.457627118644068","0.589830508474576","0.654237288135593"
"TCGA-STAD","89","0.466101694915254","0.708474576271187","0.545762711864407"
"TCGA-STAD","90","0.5","0.491525423728814","0.452542372881356"
"TCGA-STAD","91","0.5","0.786440677966102","0.633898305084746"
"TCGA-STAD","92","0.5","0.557627118644068","0.793220338983051"
"TCGA-STAD","93","0.516101694915254","0.647457627118644","0.723728813559322"
"TCGA-STAD","94","0.5","0.510169491525424","0.837288135593221"
"TCGA-STAD","95","0.5","0.720338983050848","0.540677966101695"
"TCGA-STAD","96","0.55","0.5","0.48135593220339"
"TCGA-STAD","97","0.5","0.528813559322034","0.615254237288136"
"TCGA-STAD","98","0.5","0.611864406779661","0.649152542372881"
"TCGA-STAD","99","0.5","0.710169491525424","0.577966101694915"
"TCGA-STAD","100","0.491525423728814","0.535593220338983","0.513559322033898"
"TCGA-TGCT","1","0.672727272727273","0.636363636363636","0.709090909090909"
"TCGA-TGCT","2","0.763636363636364","0.836363636363636","0.654545454545455"
"TCGA-TGCT","3","0.854545454545455","0.909090909090909","0.854545454545455"
"TCGA-TGCT","4","0.809090909090909","0.709090909090909","0.672727272727273"
"TCGA-TGCT","5","0.663636363636364","0.727272727272727","0.781818181818182"
"TCGA-TGCT","6","0.854545454545455","0.763636363636364","0.727272727272727"
"TCGA-TGCT","7","0.718181818181818","0.5","0.727272727272727"
"TCGA-TGCT","8","0.518181818181818","0.545454545454545","0.527272727272727"
"TCGA-TGCT","9","0.818181818181818","0.909090909090909","0.836363636363636"
"TCGA-TGCT","10","0.518181818181818","0.563636363636364","0.709090909090909"
"TCGA-TGCT","11","0.663636363636364","0.727272727272727","0.654545454545455"
"TCGA-TGCT","12","0.618181818181818","0.581818181818182","0.6"
"TCGA-TGCT","13","0.863636363636364","0.5","0.672727272727273"
"TCGA-TGCT","14","0.463636363636364","0.509090909090909","0.6"
"TCGA-TGCT","15","0.718181818181818","0.672727272727273","0.618181818181818"
"TCGA-TGCT","16","0.718181818181818","0.545454545454545","0.672727272727273"
"TCGA-TGCT","17","0.618181818181818","0.636363636363636","0.563636363636364"
"TCGA-TGCT","18","0.718181818181818","0.690909090909091","0.727272727272727"
"TCGA-TGCT","19","0.754545454545455","0.727272727272727","0.709090909090909"
"TCGA-TGCT","20","0.809090909090909","0.781818181818182","0.654545454545455"
"TCGA-TGCT","21","0.754545454545455","0.5","0.781818181818182"
"TCGA-TGCT","22","0.609090909090909","0.781818181818182","0.781818181818182"
"TCGA-TGCT","23","0.863636363636364","0.781818181818182","0.909090909090909"
"TCGA-TGCT","24","0.718181818181818","0.563636363636364","0.545454545454545"
"TCGA-TGCT","25","0.809090909090909","0.5","0.890909090909091"
"TCGA-TGCT","26","0.763636363636364","0.727272727272727","0.690909090909091"
"TCGA-TGCT","27","0.627272727272727","0.654545454545455","0.490909090909091"
"TCGA-TGCT","28","0.954545454545455","0.5","0.818181818181818"
"TCGA-TGCT","29","0.581818181818182","0.490909090909091","0.527272727272727"
"TCGA-TGCT","30","0.763636363636364","0.818181818181818","0.6"
"TCGA-TGCT","31","0.7","0.672727272727273","0.636363636363636"
"TCGA-TGCT","32","0.718181818181818","0.654545454545455","0.654545454545455"
"TCGA-TGCT","33","0.709090909090909","0.854545454545455","0.781818181818182"
"TCGA-TGCT","34","0.754545454545455","0.5","1"
"TCGA-TGCT","35","0.663636363636364","0.818181818181818","0.781818181818182"
"TCGA-TGCT","36","0.763636363636364","0.872727272727273","0.872727272727273"
"TCGA-TGCT","37","0.663636363636364","0.5","0.781818181818182"
"TCGA-TGCT","38","0.772727272727273","0.654545454545455","0.654545454545455"
"TCGA-TGCT","39","0.9","1","0.963636363636364"
"TCGA-TGCT","40","0.909090909090909","0.5","0.909090909090909"
"TCGA-TGCT","41","0.718181818181818","0.672727272727273","0.672727272727273"
"TCGA-TGCT","42","0.618181818181818","0.709090909090909","0.618181818181818"
"TCGA-TGCT","43","0.663636363636364","0.545454545454545","0.618181818181818"
"TCGA-TGCT","44","0.763636363636364","0.727272727272727","0.618181818181818"
"TCGA-TGCT","45","0.854545454545455","0.5","0.854545454545454"
"TCGA-TGCT","46","0.763636363636364","0.818181818181818","0.818181818181818"
"TCGA-TGCT","47","0.8","0.5","0.945454545454545"
"TCGA-TGCT","48","0.609090909090909","0.545454545454545","0.563636363636364"
"TCGA-TGCT","49","0.609090909090909","0.5","0.836363636363636"
"TCGA-TGCT","50","0.709090909090909","0.8","0.781818181818182"
"TCGA-TGCT","51","0.654545454545455","0.890909090909091","0.854545454545455"
"TCGA-TGCT","52","0.672727272727273","0.545454545454545","0.618181818181818"
"TCGA-TGCT","53","0.754545454545455","0.5","0.836363636363636"
"TCGA-TGCT","54","0.518181818181818","0.509090909090909","0.363636363636364"
"TCGA-TGCT","55","0.854545454545455","0.5","0.909090909090909"
"TCGA-TGCT","56","0.654545454545455","0.745454545454545","0.6"
"TCGA-TGCT","57","0.663636363636364","0.872727272727273","0.836363636363636"
"TCGA-TGCT","58","0.6","0.745454545454545","0.545454545454545"
"TCGA-TGCT","59","0.618181818181818","0.636363636363636","0.654545454545455"
"TCGA-TGCT","60","0.809090909090909","0.5","0.745454545454545"
"TCGA-TGCT","61","0.672727272727273","0.781818181818182","0.745454545454545"
"TCGA-TGCT","62","0.572727272727273","0.636363636363636","0.6"
"TCGA-TGCT","63","0.518181818181818","0.490909090909091","0.490909090909091"
"TCGA-TGCT","64","0.618181818181818","0.690909090909091","0.690909090909091"
"TCGA-TGCT","65","0.718181818181818","0.709090909090909","0.690909090909091"
"TCGA-TGCT","66","0.718181818181818","0.745454545454545","0.763636363636364"
"TCGA-TGCT","67","0.709090909090909","0.745454545454545","0.763636363636364"
"TCGA-TGCT","68","0.754545454545455","0.745454545454545","0.654545454545455"
"TCGA-TGCT","69","0.863636363636364","0.909090909090909","0.854545454545455"
"TCGA-TGCT","70","0.809090909090909","0.5","0.8"
"TCGA-TGCT","71","0.709090909090909","0.890909090909091","0.909090909090909"
"TCGA-TGCT","72","0.9","0.5","0.727272727272727"
"TCGA-TGCT","73","0.563636363636364","0.563636363636364","0.545454545454545"
"TCGA-TGCT","74","0.863636363636364","0.890909090909091","0.8"
"TCGA-TGCT","75","0.618181818181818","0.654545454545455","0.527272727272727"
"TCGA-TGCT","76","0.754545454545455","0.745454545454545","0.781818181818182"
"TCGA-TGCT","77","0.8","0.5","0.981818181818182"
"TCGA-TGCT","78","0.563636363636364","0.527272727272727","0.472727272727273"
"TCGA-TGCT","79","0.754545454545455","0.709090909090909","0.836363636363636"
"TCGA-TGCT","80","0.718181818181818","0.763636363636364","0.690909090909091"
"TCGA-TGCT","81","0.663636363636364","0.727272727272727","0.781818181818182"
"TCGA-TGCT","82","0.481818181818182","0.563636363636364","0.6"
"TCGA-TGCT","83","0.763636363636364","0.818181818181818","0.781818181818182"
"TCGA-TGCT","84","0.509090909090909","0.472727272727273","0.563636363636364"
"TCGA-TGCT","85","0.9","0.5","0.745454545454545"
"TCGA-TGCT","86","0.609090909090909","0.636363636363636","0.6"
"TCGA-TGCT","87","0.618181818181818","0.472727272727273","0.490909090909091"
"TCGA-TGCT","88","0.618181818181818","0.636363636363636","0.490909090909091"
"TCGA-TGCT","89","0.854545454545455","0.5","0.872727272727273"
"TCGA-TGCT","90","0.754545454545455","0.836363636363636","0.690909090909091"
"TCGA-TGCT","91","0.718181818181818","0.763636363636364","0.8"
"TCGA-TGCT","92","0.754545454545455","0.981818181818182","0.927272727272727"
"TCGA-TGCT","93","0.909090909090909","0.5","0.890909090909091"
"TCGA-TGCT","94","0.672727272727273","0.672727272727273","0.636363636363636"
"TCGA-TGCT","95","0.754545454545455","0.636363636363636","0.636363636363636"
"TCGA-TGCT","96","0.709090909090909","0.872727272727273","0.836363636363636"
"TCGA-TGCT","97","0.954545454545455","0.927272727272727","0.8"
"TCGA-TGCT","98","0.609090909090909","0.727272727272727","0.781818181818182"
"TCGA-TGCT","99","0.754545454545455","1","0.781818181818182"
"TCGA-TGCT","100","0.809090909090909","0.872727272727273","0.818181818181818"
"TCGA-THCA","1","0.432308970099668","0.671511627906977","0.581810631229236"
"TCGA-THCA","2","0.54858803986711","0.70016611295681","0.549833887043189"
"TCGA-THCA","3","0.53156146179402","0.656976744186047","0.583887043189369"
"TCGA-THCA","4","0.574543189368771","0.584717607973422","0.644102990033223"
"TCGA-THCA","5","0.489617940199336","0.602990033222591","0.57890365448505"
"TCGA-THCA","6","0.549626245847176","0.661960132890365","0.496262458471761"
"TCGA-THCA","7","0.585132890365448","0.698504983388704","0.721760797342193"
"TCGA-THCA","8","0.508305647840532","0.616279069767442","0.63953488372093"
"TCGA-THCA","9","0.458264119601329","0.635382059800664","0.632682724252492"
"TCGA-THCA","10","0.542358803986711","0.784468438538206","0.619186046511628"
"TCGA-THCA","11","0.525332225913621","0.679401993355482","0.656976744186046"
"TCGA-THCA","12","0.550249169435216","0.771594684385382","0.679401993355482"
"TCGA-THCA","13","0.535091362126246","0.679817275747508","0.7171926910299"
"TCGA-THCA","14","0.587832225913621","0.682724252491694","0.5921926910299"
"TCGA-THCA","15","0.562915282392027","0.770764119601329","0.622923588039867"
"TCGA-THCA","16","0.614825581395349","0.730481727574751","0.580564784053156"
"TCGA-THCA","17","0.518272425249169","0.611295681063123","0.650747508305648"
"TCGA-THCA","18","0.523463455149502","0.643272425249169","0.643064784053156"
"TCGA-THCA","19","0.486918604651163","0.588039867109635","0.552325581395349"
"TCGA-THCA","20","0.541528239202658","0.608803986710963","0.643895348837209"
"TCGA-THCA","21","0.569975083056478","0.674003322259136","0.696013289036545"
"TCGA-THCA","22","0.592400332225914","0.670265780730897","0.590116279069767"
"TCGA-THCA","23","0.614825581395349","0.703488372093023","0.591362126245847"
"TCGA-THCA","24","0.532599667774086","0.771594684385382","0.649086378737541"
"TCGA-THCA","25","0.545888704318937","0.605897009966777","0.54734219269103"
"TCGA-THCA","26","0.572674418604651","0.61171096345515","0.59593023255814"
"TCGA-THCA","27","0.540490033222591","0.661960132890365","0.60921926910299"
"TCGA-THCA","28","0.504775747508306","0.60921926910299","0.551079734219269"
"TCGA-THCA","29","0.498546511627907","0.593853820598007","0.51702657807309"
"TCGA-THCA","30","0.554817275747508","0.627491694352159","0.597591362126246"
"TCGA-THCA","31","0.628114617940199","0.681893687707641","0.605481727574751"
"TCGA-THCA","32","0.581602990033223","0.626661129568106","0.584717607973422"
"TCGA-THCA","33","0.554817275747508","0.709302325581395","0.624169435215947"
"TCGA-THCA","34","0.443106312292359","0.611295681063123","0.593023255813954"
"TCGA-THCA","35","0.587832225913621","0.695598006644518","0.612126245847176"
"TCGA-THCA","36","0.48421926910299","0.743770764119601","0.632059800664452"
"TCGA-THCA","37","0.550249169435216","0.744601328903654","0.594269102990033"
"TCGA-THCA","38","0.517234219269103","0.669019933554817","0.51578073089701"
"TCGA-THCA","39","0.504775747508306","0.632890365448505","0.582433554817276"
"TCGA-THCA","40","0.519102990033223","0.612126245847176","0.585963455149502"
"TCGA-THCA","41","0.545058139534884","0.608388704318937","0.57641196013289"
"TCGA-THCA","42","0.503945182724252","0.617109634551495","0.616694352159468"
"TCGA-THCA","43","0.565614617940199","0.710132890365448","0.621262458471761"
"TCGA-THCA","44","0.480689368770764","0.680647840531561","0.650747508305648"
"TCGA-THCA","45","0.513704318936877","0.678156146179402","0.595099667774086"
"TCGA-THCA","46","0.441445182724252","0.656976744186046","0.541320598006644"
"TCGA-THCA","47","0.604858803986711","0.738372093023256","0.676495016611296"
"TCGA-THCA","48","0.555647840531561","0.650747508305648","0.593023255813953"
"TCGA-THCA","49","0.554817275747508","0.731727574750831","0.626038205980067"
"TCGA-THCA","50","0.545058139534884","0.608388704318937","0.554401993355482"
"TCGA-THCA","51","0.492317275747508","0.642857142857143","0.578073089700997"
"TCGA-THCA","52","0.483388704318937","0.656976744186046","0.566860465116279"
"TCGA-THCA","53","0.51640365448505","0.724667774086379","0.667358803986711"
"TCGA-THCA","54","0.621885382059801","0.736710963455149","0.630813953488372"
"TCGA-THCA","55","0.562084717607974","0.737541528239203","0.649501661129568"
"TCGA-THCA","56","0.529900332225914","0.610880398671096","0.582433554817276"
"TCGA-THCA","57","0.583471760797342","0.694352159468438","0.683970099667774"
"TCGA-THCA","58","0.551287375415282","0.70265780730897","0.662375415282392"
"TCGA-THCA","59","0.529900332225914","0.653239202657807","0.586378737541528"
"TCGA-THCA","60","0.536960132890365","0.72093023255814","0.737126245847176"
"TCGA-THCA","61","0.534260797342193","0.681893687707641","0.583887043189369"
"TCGA-THCA","62","0.562084717607974","0.731312292358804","0.612126245847176"
"TCGA-THCA","63","0.53156146179402","0.624584717607974","0.599252491694352"
"TCGA-THCA","64","0.607558139534884","0.706810631229236","0.637873754152824"
"TCGA-THCA","65","0.521802325581395","0.640365448504983","0.572259136212624"
"TCGA-THCA","66","0.504983388704319","0.721760797342192","0.619601328903654"
"TCGA-THCA","67","0.502906976744186","0.685215946843854","0.634551495016611"
"TCGA-THCA","68","0.607558139534884","0.621677740863787","0.676079734219269"
"TCGA-THCA","69","0.604858803986711","0.731727574750831","0.710132890365449"
"TCGA-THCA","70","0.580772425249169","0.640365448504983","0.624584717607974"
"TCGA-THCA","71","0.601328903654485","0.737956810631229","0.585340531561462"
"TCGA-THCA","72","0.512873754152824","0.625830564784053","0.566029900332226"
"TCGA-THCA","73","0.54858803986711","0.647009966777409","0.57890365448505"
"TCGA-THCA","74","0.599460132890365","0.693106312292359","0.681478405315615"
"TCGA-THCA","75","0.520971760797342","0.628737541528239","0.6578073089701"
"TCGA-THCA","76","0.599460132890365","0.70390365448505","0.591777408637874"
"TCGA-THCA","77","0.534260797342193","0.572259136212624","0.53031561461794"
"TCGA-THCA","78","0.519102990033223","0.703488372093023","0.724252491694352"
"TCGA-THCA","79","0.657599667774086","0.759551495016611","0.685838870431894"
"TCGA-THCA","80","0.488787375415282","0.649501661129568","0.600083056478405"
"TCGA-THCA","81","0.56374584717608","0.708887043189369","0.56063122923588"
"TCGA-THCA","82","0.51640365448505","0.771179401993355","0.674418604651163"
"TCGA-THCA","83","0.509343853820598","0.690199335548173","0.600498338870432"
"TCGA-THCA","84","0.46906146179402","0.700581395348837","0.581810631229236"
"TCGA-THCA","85","0.552117940199336","0.630398671096345","0.630813953488372"
"TCGA-THCA","86","0.569975083056478","0.639119601328904","0.561046511627907"
"TCGA-THCA","87","0.537790697674419","0.742940199335548","0.625"
"TCGA-THCA","88","0.432308970099668","0.747093023255814","0.61046511627907"
"TCGA-THCA","89","0.547757475083056","0.698089700996678","0.629152823920266"
"TCGA-THCA","90","0.512043189368771","0.588455149501661","0.590116279069767"
"TCGA-THCA","91","0.557516611295681","0.607558139534884","0.59343853820598"
"TCGA-THCA","92","0.488787375415282","0.557724252491694","0.610049833887043"
"TCGA-THCA","93","0.495016611295681","0.618770764119601","0.53156146179402"
"TCGA-THCA","94","0.528862126245847","0.768687707641196","0.587416943521595"
"TCGA-THCA","95","0.54858803986711","0.692275747508306","0.583471760797342"
"TCGA-THCA","96","0.595930232558139","0.708471760797342","0.691029900332226"
"TCGA-THCA","97","0.557516611295681","0.709717607973422","0.66985049833887"
"TCGA-THCA","98","0.519102990033223","0.740033222591362","0.64078073089701"
"TCGA-THCA","99","0.566445182724252","0.705980066445183","0.602782392026578"
"TCGA-THCA","100","0.604858803986711","0.68687707641196","0.630398671096345"
